Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Punts,Gross Punting Yards,Net Punting Yards,Longest Punt,Gross Punting Average,Net Punting Average,Punts Blocked,Out of Bounds Punts,Downed Punts,Punts Inside 20 Yard Line,Touchbacks,Fair Catches,Punts Returned,Yards Returned on Punts,TDs Returned on Punt
michaelpalardy/2550770,"Palardy, Michael",P,2016,Preseason,4,09/01,Home,CHI,L,7 to 21,1,0,5,243,223,75,48.6,44.6,0,1,2,2,1,1,0,0,0
michaelpalardy/2550770,"Palardy, Michael",P,2016,Regular Season,11,11/17,Home,NO,W,23 to 20,1,0,6,280,214,56,46.7,35.7,0,0,1,1,1,0,4,46,0
michaelpalardy/2550770,"Palardy, Michael",P,2016,Regular Season,12,11/27,Away,OAK,L,32 to 35,1,0,6,280,246,55,46.7,41.0,0,0,1,1,0,0,5,34,0
michaelpalardy/2550770,"Palardy, Michael",P,2016,Regular Season,13,12/04,Away,SEA,L,7 to 40,1,0,6,254,222,52,42.3,37.0,0,0,1,3,1,1,3,12,0
michaelpalardy/2550770,"Palardy, Michael",P,2016,Regular Season,14,12/11,Home,SD,W,28 to 16,1,0,5,215,213,49,43.0,42.6,0,0,1,2,0,1,3,2,0
michaelpalardy/2550770,"Palardy, Michael",P,2016,Regular Season,15,12/19,Away,WAS,W,26 to 15,1,0,6,208,194,46,34.7,32.3,0,0,1,3,0,2,3,14,0
michaelpalardy/2550770,"Palardy, Michael",P,2016,Regular Season,16,12/24,Home,ATL,L,16 to 33,1,0,3,130,119,51,43.3,39.7,0,0,1,2,0,1,1,11,0
michaelpalardy/2550770,"Palardy, Michael",P,2016,Regular Season,17,01/01,Away,TB,L,16 to 17,1,0,4,164,157,47,41.0,39.3,0,0,1,1,0,1,2,7,0
michaelpalardy/2550770,"Palardy, Michael",P,2015,Preseason,1,08/14,Away,OAK,L,3 to 18,1,0,1,38,38,38,38.0,38.0,0,0,0,0,0,1,0,0,0
michaelpalardy/2550770,"Palardy, Michael",P,2015,Preseason,2,08/23,Away,TEN,L,14 to 27,1,0,3,117,116,42,39.0,38.7,0,0,0,2,0,2,1,1,0
michaelpalardy/2550770,"Palardy, Michael",P,2015,Preseason,3,08/29,Home,IND,L,14 to 24,1,0,2,96,69,51,48.0,34.5,0,0,0,1,0,0,2,27,0
bradleypinion/2552711,"Pinion, Bradley",P,2018,Preseason,1,08/09,Home,DAL,W,24 to 21,1,0,2,81,61,45,40.5,30.5,0,0,0,0,1,0,1,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2018,Preseason,2,08/18,Away,HOU,L,13 to 16,1,0,3,122,122,45,40.7,40.7,0,1,0,3,0,2,0,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Preseason,1,08/11,Away,KC,W,27 to 17,1,0,3,156,146,56,52.0,36.5,1,0,0,1,0,0,3,10,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Preseason,2,08/19,Home,DEN,L,14 to 33,1,0,4,179,160,49,44.8,40.0,0,1,0,0,0,0,3,19,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Preseason,3,08/27,Away,MIN,L,31 to 32,1,0,5,223,172,56,44.6,34.4,0,1,0,2,0,1,3,51,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Preseason,4,08/31,Home,LAC,W,23 to 13,1,0,5,201,201,55,40.2,40.2,0,0,2,5,0,2,1,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,1,09/10,Home,CAR,L,3 to 23,1,0,4,163,156,49,40.8,39.0,0,0,0,1,0,1,3,7,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,2,09/17,Away,SEA,L,9 to 12,1,0,7,307,307,51,43.9,43.9,0,1,1,4,0,2,3,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,3,09/21,Home,LA,L,39 to 41,1,0,2,83,83,51,41.5,41.5,0,0,0,2,0,1,1,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,4,10/01,Away,ARI,L,15 to 18,1,0,7,351,339,59,50.1,48.4,0,0,0,3,0,3,4,12,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,5,10/08,Away,IND,L,23 to 26,1,0,6,274,275,55,45.7,45.8,0,3,0,1,0,1,2,-1,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,6,10/15,Away,WAS,L,24 to 26,1,0,6,254,248,49,42.3,41.3,0,0,1,4,0,4,1,6,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,7,10/22,Home,DAL,L,10 to 40,1,0,4,180,180,48,45.0,45.0,0,2,0,2,0,1,1,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,8,10/29,Away,PHI,L,10 to 33,1,0,8,364,330,57,45.5,41.3,0,0,4,2,1,1,2,14,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,9,11/05,Home,ARI,L,10 to 20,1,0,8,352,336,54,44.0,42.0,0,0,2,3,0,2,4,16,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,10,11/12,Home,NYG,W,31 to 21,1,0,1,45,45,45,45.0,45.0,0,0,0,1,0,0,1,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,12,11/26,Home,SEA,L,13 to 24,1,0,9,342,335,49,38.0,37.2,0,1,1,4,0,5,2,7,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,13,12/03,Away,CHI,W,15 to 14,1,0,2,72,4,44,36.0,2.0,0,0,0,0,0,0,2,68,1
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,14,12/10,Away,HOU,W,26 to 16,1,0,5,207,204,54,41.4,40.8,0,1,0,2,0,0,4,3,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,15,12/17,Home,TEN,W,25 to 23,1,0,1,43,43,43,43.0,43.0,0,0,0,0,0,0,1,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,16,12/24,Home,JAX,W,44 to 33,1,0,3,131,131,45,43.7,43.7,0,0,1,2,0,2,0,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2017,Regular Season,17,12/31,Away,LA,W,34 to 13,1,0,2,87,81,51,43.5,40.5,0,0,0,0,0,0,2,6,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Preseason,1,08/14,Home,HOU,L,13 to 24,1,0,7,278,268,50,39.7,38.3,0,1,1,2,0,1,4,10,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Preseason,2,08/20,Away,DEN,W,31 to 24,1,0,5,221,194,53,44.2,38.8,0,0,0,0,1,0,4,7,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Preseason,3,08/26,Home,GB,L,10 to 21,1,0,7,320,310,57,45.7,44.3,0,1,3,2,0,1,2,10,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Preseason,4,09/01,Away,SD,W,31 to 21,1,0,2,82,83,44,41.0,41.5,0,0,0,0,0,1,1,-1,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,1,09/12,Home,LA,W,28 to 0,1,0,7,319,281,52,45.6,40.1,0,0,0,1,0,3,4,38,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,2,09/18,Away,CAR,L,27 to 46,1,0,7,318,290,55,45.4,41.4,0,0,1,4,0,3,3,28,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,3,09/25,Away,SEA,L,18 to 37,1,0,7,319,229,61,45.6,32.7,0,0,1,2,1,2,3,70,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,4,10/02,Home,DAL,L,17 to 24,1,0,4,196,171,65,49.0,42.8,0,1,0,1,0,1,2,25,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,5,10/06,Home,ARI,L,21 to 33,1,0,7,349,324,57,49.9,46.3,0,0,1,1,0,2,4,25,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,6,10/16,Away,BUF,L,16 to 45,1,0,5,209,173,57,41.8,34.6,0,0,1,1,1,1,2,16,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,7,10/23,Home,TB,L,17 to 34,1,0,6,254,239,57,42.3,39.8,0,0,1,3,0,3,2,15,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,9,11/06,Home,NO,L,23 to 41,1,0,2,85,85,51,42.5,42.5,0,0,1,0,0,1,0,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,10,11/13,Away,ARI,L,20 to 23,1,0,7,305,292,52,43.6,41.7,0,0,1,3,0,3,3,13,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,11,11/20,Home,NE,L,17 to 30,1,0,8,333,267,49,41.6,33.4,0,0,0,0,1,3,4,46,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,12,11/27,Away,MIA,L,24 to 31,1,0,4,189,183,59,47.3,45.8,0,0,0,1,0,1,3,6,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,13,12/04,Away,CHI,L,6 to 26,1,0,8,308,305,44,38.5,38.1,0,0,1,2,0,6,1,3,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,14,12/11,Home,NYJ,L,17 to 23,1,0,6,239,239,46,39.8,39.8,0,0,2,1,0,3,1,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,15,12/18,Away,ATL,L,13 to 41,1,0,7,318,276,57,45.4,39.4,0,1,0,2,0,4,2,42,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,16,12/24,Away,LA,W,22 to 21,1,0,9,372,340,47,41.3,37.8,0,1,1,3,1,1,5,12,0
bradleypinion/2552711,"Pinion, Bradley",P,2016,Regular Season,17,01/01,Home,SEA,L,23 to 25,1,0,6,289,283,53,48.2,47.2,0,1,0,3,0,4,1,6,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Preseason,1,08/15,Away,HOU,L,10 to 23,1,0,6,293,229,58,48.8,38.2,0,0,0,0,0,1,5,64,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Preseason,2,08/23,Home,DAL,W,23 to 6,1,0,7,322,277,56,46.0,39.6,0,0,3,3,0,0,4,45,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Preseason,3,08/29,Away,DEN,L,12 to 19,1,0,5,230,226,50,46.0,45.2,0,2,1,0,0,0,2,4,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Preseason,4,09/03,Home,SD,W,14 to 12,1,0,9,337,329,51,37.4,36.6,0,1,1,2,0,4,3,8,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,1,09/14,Home,MIN,W,20 to 3,1,0,3,140,131,52,46.7,43.7,0,0,0,2,0,1,2,9,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,2,09/20,Away,PIT,L,18 to 43,1,0,4,171,155,47,42.8,38.8,0,2,0,1,0,1,1,16,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,3,09/27,Away,ARI,L,7 to 47,1,0,6,283,269,56,47.2,44.8,0,2,0,4,0,1,3,14,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,4,10/04,Home,GB,L,3 to 17,1,0,6,247,233,59,41.2,38.8,0,3,0,1,0,0,3,14,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,5,10/11,Away,NYG,L,27 to 30,1,0,3,138,107,50,46.0,35.7,0,0,0,0,0,0,3,31,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,6,10/18,Home,BAL,W,25 to 20,1,0,4,152,123,52,38.0,30.8,0,1,1,1,1,0,1,9,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,7,10/22,Home,SEA,L,3 to 20,1,0,9,390,379,54,43.3,42.1,0,2,1,2,0,1,5,11,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,8,11/01,Away,STL,L,6 to 27,1,0,9,412,394,60,45.8,43.8,0,1,4,3,1,1,2,-2,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,9,11/08,Home,ATL,W,17 to 16,1,0,5,241,165,58,48.2,33.0,0,0,0,0,0,1,4,76,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,11,11/22,Away,SEA,L,13 to 29,1,0,7,306,305,52,43.7,43.6,0,0,1,2,0,2,4,1,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,12,11/29,Home,ARI,L,13 to 19,1,0,4,166,151,46,41.5,37.8,0,0,1,2,0,2,1,15,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,13,12/06,Away,CHI,W,26 to 20,1,0,9,433,341,62,48.1,37.9,0,0,0,3,1,2,6,72,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,14,12/13,Away,CLE,L,10 to 24,1,0,7,286,255,44,40.9,36.4,0,0,0,3,1,3,3,11,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,15,12/20,Home,CIN,L,14 to 24,1,0,7,284,285,53,40.6,40.7,0,1,0,3,0,3,3,-1,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,16,12/27,Away,DET,L,17 to 32,1,0,3,125,125,47,41.7,41.7,0,0,0,1,0,3,0,0,0
bradleypinion/2552711,"Pinion, Bradley",P,2015,Regular Season,17,01/03,Home,STL,W,19 to 16,1,0,5,195,169,61,39.0,33.8,0,1,0,3,1,1,2,6,0
ryanquigley/2536049,"Quigley, Ryan",P,2018,Preseason,1,08/11,Away,DEN,W,42 to 28,1,0,5,245,154,67,49.0,30.8,0,0,1,2,0,2,2,91,1
ryanquigley/2536049,"Quigley, Ryan",P,2018,Preseason,2,08/18,Home,JAX,L,10 to 14,1,0,7,316,226,54,45.1,32.3,0,1,0,3,0,0,6,90,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Preseason,1,08/10,Away,BUF,W,17 to 10,1,0,3,122,116,46,40.7,38.7,0,0,1,1,0,0,2,6,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Preseason,2,08/18,Away,SEA,L,13 to 20,1,0,3,122,122,46,40.7,40.7,0,0,1,2,0,1,1,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Preseason,3,08/27,Home,SF,W,32 to 31,1,0,3,126,116,47,42.0,38.7,0,1,0,0,0,1,1,10,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Preseason,4,08/31,Home,MIA,L,9 to 30,1,0,6,267,238,54,44.5,39.7,0,1,0,3,1,3,1,9,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,1,09/11,Home,NO,W,29 to 19,1,0,2,87,87,52,43.5,43.5,0,0,0,1,0,1,1,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,2,09/17,Away,PIT,L,9 to 26,1,0,6,264,265,55,44.0,44.2,0,1,0,3,0,3,2,-1,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,3,09/24,Home,TB,W,34 to 17,1,0,3,121,121,47,40.3,40.3,0,0,0,1,0,3,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,4,10/01,Home,DET,L,7 to 14,1,0,5,201,201,51,40.2,40.2,0,3,0,2,0,2,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,5,10/09,Away,CHI,W,20 to 17,1,0,6,258,233,54,43.0,38.8,0,0,0,2,0,2,4,25,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,6,10/15,Home,GB,W,23 to 10,1,0,4,155,147,54,38.8,36.8,0,1,0,3,0,2,1,8,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,7,10/22,Home,BAL,W,24 to 16,1,0,2,92,92,47,46.0,46.0,0,1,0,0,0,1,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,8,10/29,Away,CLE,W,33 to 16,1,0,6,221,210,44,36.8,35.0,0,0,1,2,0,3,2,11,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,10,11/12,Away,WAS,W,38 to 30,1,0,2,79,79,41,39.5,39.5,0,0,0,0,0,2,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,11,11/19,Home,LA,W,24 to 7,1,0,3,137,125,50,45.7,41.7,0,0,0,1,0,1,2,12,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,12,11/23,Away,DET,W,30 to 23,1,0,4,171,141,51,42.8,35.3,0,0,0,2,0,2,2,30,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,13,12/03,Away,ATL,W,14 to 9,1,0,5,225,217,51,45.0,43.4,0,1,0,1,0,2,2,8,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,14,12/10,Away,CAR,L,24 to 31,1,0,3,131,124,48,43.7,41.3,0,0,1,1,0,1,1,7,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,15,12/17,Home,CIN,W,34 to 7,1,0,5,217,205,53,43.4,41.0,0,0,1,3,0,2,2,12,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,16,12/23,Away,GB,W,16 to 0,1,0,7,277,248,50,39.6,35.4,0,0,1,2,0,3,3,29,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Regular Season,17,12/31,Home,CHI,W,23 to 10,1,0,8,358,286,56,44.8,35.8,0,0,3,5,0,3,2,72,1
ryanquigley/2536049,"Quigley, Ryan",P,2017,Postseason,19,01/14,Home,NO,W,29 to 24,1,0,4,127,106,44,31.8,26.5,0,0,0,2,1,2,1,1,0
ryanquigley/2536049,"Quigley, Ryan",P,2017,Postseason,20,01/21,Away,PHI,L,7 to 38,1,0,3,145,115,53,48.3,38.3,0,0,0,0,1,1,1,10,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Preseason,1,08/11,Away,NYJ,L,13 to 17,1,0,5,218,214,51,43.6,42.8,0,0,2,3,0,0,3,4,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Preseason,2,08/20,Home,TB,L,21 to 27,1,0,4,175,157,58,43.8,39.3,0,0,0,2,0,3,1,18,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Preseason,3,08/28,Home,CIN,W,26 to 21,1,0,7,309,236,56,44.1,33.7,0,1,2,1,0,0,4,73,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Regular Season,4,10/02,Home,LA,L,13 to 17,1,0,4,169,102,51,42.3,25.5,0,0,1,1,1,1,1,47,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Regular Season,5,10/06,Away,SF,W,33 to 21,1,0,9,382,382,55,42.4,42.4,0,0,1,6,0,5,3,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Regular Season,6,10/17,Home,NYJ,W,28 to 3,1,0,5,200,200,47,40.0,40.0,0,0,1,2,0,4,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Regular Season,7,10/23,Home,SEA,T,6 to 6,1,0,6,229,209,53,38.2,29.9,1,0,2,3,1,2,1,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Regular Season,8,10/30,Away,CAR,L,20 to 30,1,0,6,259,259,54,43.2,43.2,0,1,0,1,0,4,1,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2016,Regular Season,10,11/13,Home,SF,W,23 to 20,1,0,4,177,149,50,44.3,37.3,0,0,0,0,0,2,2,28,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Preseason,1,08/13,Away,DET,L,3 to 23,1,0,3,138,138,60,46.0,46.0,0,0,1,2,0,2,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Preseason,2,08/21,Home,ATL,W,30 to 22,1,0,9,403,325,54,44.8,36.1,0,0,2,4,0,3,4,78,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Preseason,3,08/29,Away,NYG,W,28 to 18,1,0,6,252,257,51,42.0,42.8,0,0,0,3,0,5,1,-5,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Preseason,4,09/03,Home,PHI,W,24 to 18,1,0,2,78,78,44,39.0,39.0,0,1,0,0,0,0,1,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,1,09/13,Home,CLE,W,31 to 10,1,0,3,131,101,52,43.7,33.7,0,0,0,1,1,1,1,10,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,2,09/21,Away,IND,W,20 to 7,1,0,5,170,170,40,34.0,34.0,0,2,0,3,0,3,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,3,09/27,Home,PHI,L,17 to 24,1,0,8,371,282,54,46.4,35.3,0,2,1,3,0,2,3,89,1
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,4,10/04,Away,MIA,W,27 to 14,1,0,5,212,145,51,42.4,29.0,0,1,0,1,0,1,3,67,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,6,10/18,Home,WAS,W,34 to 20,1,0,1,49,49,49,49.0,24.5,1,0,0,1,0,1,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,7,10/25,Away,NE,L,23 to 30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,8,11/01,Away,OAK,L,20 to 34,1,0,4,182,176,52,45.5,44.0,0,0,0,1,0,0,4,6,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,9,11/08,Home,JAC,W,28 to 23,1,0,9,351,331,52,39.0,36.8,0,1,4,5,0,2,2,20,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,10,11/12,Home,BUF,L,17 to 22,1,0,5,258,245,68,51.6,49.0,0,0,1,1,0,1,3,13,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,11,11/22,Away,HOU,L,17 to 24,1,0,8,364,320,51,45.5,40.0,0,1,0,3,1,1,5,24,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,12,11/29,Home,MIA,W,38 to 20,1,0,5,234,187,57,46.8,37.4,0,1,0,1,0,0,4,47,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,13,12/06,Away,NYG,W,23 to 20,1,0,5,224,128,55,44.8,25.6,0,3,0,1,0,0,2,96,1
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,14,12/13,Home,TEN,W,30 to 8,1,0,3,138,116,51,46.0,38.7,0,1,0,2,1,0,1,2,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,15,12/19,Away,DAL,W,19 to 16,1,0,5,203,180,57,40.6,36.0,0,2,0,2,0,0,3,23,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,16,12/27,Home,NE,W,26 to 20,1,0,5,239,200,57,47.8,40.0,0,0,0,2,1,2,2,19,0
ryanquigley/2536049,"Quigley, Ryan",P,2015,Regular Season,17,01/03,Away,BUF,L,17 to 22,1,0,4,161,145,50,40.3,36.3,0,1,2,0,0,0,1,16,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Preseason,1,08/07,Home,IND,W,13 to 10,1,0,4,156,152,47,39.0,38.0,0,1,1,0,0,0,2,4,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Preseason,2,08/16,Away,CIN,W,25 to 17,1,0,3,153,142,53,51.0,47.3,0,0,0,0,0,0,3,11,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Preseason,3,08/22,Home,NYG,L,24 to 35,1,0,5,192,182,55,38.4,36.4,0,2,0,2,0,1,2,10,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Preseason,4,08/28,Away,PHI,L,7 to 37,1,0,8,356,301,58,44.5,37.6,0,1,2,3,0,1,4,55,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,1,09/07,Home,OAK,W,19 to 14,1,0,5,221,194,56,44.2,38.8,0,1,1,2,1,1,1,7,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,2,09/14,Away,GB,L,24 to 31,1,0,5,233,218,56,46.6,43.6,0,0,1,1,0,1,3,15,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,3,09/22,Home,CHI,L,19 to 27,1,0,3,145,114,54,48.3,38.0,0,0,0,1,1,1,1,11,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,4,09/28,Home,DET,L,17 to 24,1,0,6,310,296,61,51.7,49.3,0,2,0,1,0,3,1,14,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,5,10/05,Away,SD,L,0 to 31,1,0,8,409,397,64,51.1,49.6,0,2,2,4,0,2,2,12,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,6,10/12,Home,DEN,L,17 to 31,1,0,7,319,299,60,45.6,42.7,0,1,1,2,1,4,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,7,10/16,Away,NE,L,25 to 27,1,0,3,128,125,50,42.7,41.7,0,1,0,1,0,1,1,3,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,8,10/26,Home,BUF,L,23 to 43,1,0,5,226,184,50,45.2,36.8,0,0,0,0,0,2,3,42,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,9,11/02,Away,KC,L,10 to 24,1,0,3,148,93,56,49.3,31.0,0,0,0,0,1,0,2,35,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,10,11/09,Home,PIT,W,20 to 13,1,0,5,232,205,69,46.4,41.0,0,1,0,0,1,1,2,7,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,12,11/24,Away,BUF,L,3 to 38,1,0,7,311,286,59,44.4,35.8,1,2,0,4,1,3,1,5,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,13,12/01,Home,MIA,L,13 to 16,1,0,4,109,109,45,27.3,27.3,0,1,1,2,0,2,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,14,12/07,Away,MIN,L,24 to 30,1,0,4,160,150,58,40.0,37.5,0,0,1,2,0,2,1,10,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,15,12/14,Away,TEN,W,16 to 11,1,0,7,352,286,56,50.3,40.9,0,1,0,1,2,0,4,26,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,16,12/21,Home,NE,L,16 to 17,1,0,4,189,126,57,47.3,31.5,0,0,1,1,0,0,3,63,0
ryanquigley/2536049,"Quigley, Ryan",P,2014,Regular Season,17,12/28,Away,MIA,W,37 to 24,1,0,2,88,68,49,44.0,34.0,0,0,1,1,1,0,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2013,Preseason,1,08/09,Away,DET,L,17 to 26,1,0,3,142,119,51,47.3,39.7,0,0,0,1,1,0,2,3,0
ryanquigley/2536049,"Quigley, Ryan",P,2013,Preseason,2,08/17,Home,JAC,W,37 to 13,1,0,4,184,176,69,46.0,44.0,0,0,0,2,0,1,3,8,0
ryanquigley/2536049,"Quigley, Ryan",P,2013,Preseason,3,08/24,Away,NYG,W,24 to 21,1,0,3,112,112,39,37.3,37.3,0,1,1,1,0,1,0,0,0
ryanquigley/2536049,"Quigley, Ryan",P,2013,Regular Season,3,09/22,Home,BUF,W,27 to 20,1,0,7,294,290,44,42.0,41.4,0,1,2,2,0,2,2,4,0
ryanquigley/2536049,"Quigley, Ryan",P,2013,Regular Season,4,09/29,Away,TEN,L,13 to 38,1,0,5,245,209,56,49.0,41.8,0,1,0,1,0,2,2,36,0
