Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
johnross/2558010,"Ross, John",WR,2017,Regular Season,4,10/01,Away,CLE,W,31 to 7,0,0,--,--,--,--,--,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,5,10/08,Home,BUF,W,20 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,7,10/22,Away,PIT,L,14 to 29,0,0,--,--,--,--,--,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,8,10/29,Home,IND,W,24 to 23,1,0,0,0,--,--,0,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,9,11/05,Away,JAX,L,7 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,10,11/12,Away,TEN,L,20 to 24,1,0,0,0,--,--,0,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,11,11/19,Away,DEN,W,20 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,12,11/26,Home,CLE,W,30 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
johnross/2558010,"Ross, John",WR,2017,Regular Season,13,12/04,Home,PIT,L,20 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kayauneross/2561614,"Ross, Kayaune",WR,2018,Preseason,1,08/09,Home,CHI,W,30 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kayauneross/2561614,"Ross, Kayaune",WR,2018,Preseason,2,08/18,Away,DAL,W,21 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2018,Preseason,1,08/11,Home,LAC,W,24 to 17,1,0,0,0,--,--,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2017,Preseason,1,08/10,Home,MIN,L,10 to 17,1,0,0,0,--,--,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2017,Preseason,2,08/17,Away,PHI,L,16 to 20,1,0,0,0,--,--,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2017,Preseason,3,08/26,Away,BAL,L,9 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Preseason,1,08/11,Away,ATL,L,17 to 23,1,0,4,49,12.3,22,0,--,--,--,--,--,1,0
rashadross/2541940,"Ross, Rashad",WR,2016,Preseason,2,08/19,Home,NYJ,W,22 to 18,1,1,4,58,14.5,39T,2,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Preseason,3,08/26,Home,BUF,W,21 to 16,1,0,1,5,5.0,5,0,--,--,--,--,--,1,0
rashadross/2541940,"Ross, Rashad",WR,2016,Preseason,4,08/31,Away,TB,W,20 to 13,1,1,2,16,8.0,13T,1,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,1,09/12,Home,PIT,L,16 to 38,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,2,09/18,Home,DAL,L,23 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,3,09/25,Away,NYG,W,29 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,4,10/02,Home,CLE,W,31 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,5,10/09,Away,BAL,W,16 to 10,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,6,10/16,Home,PHI,W,27 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,7,10/23,Away,DET,L,17 to 20,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,8,10/30,Away,CIN,T,27 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,10,11/13,Home,MIN,W,26 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,11,11/20,Home,GB,W,42 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,12,11/24,Away,DAL,L,26 to 31,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,13,12/04,Away,ARI,L,23 to 31,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,14,12/11,Away,PHI,W,27 to 22,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2016,Regular Season,15,12/19,Home,CAR,L,15 to 26,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Preseason,1,08/13,Away,CLE,W,20 to 17,1,0,5,68,13.6,23,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Preseason,2,08/20,Home,DET,W,21 to 17,1,0,4,39,9.8,22,1,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Preseason,3,08/29,Away,BAL,W,31 to 13,1,0,6,56,9.3,20,2,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Preseason,4,09/03,Home,JAC,L,16 to 17,1,1,10,103,10.3,19T,1,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,1,09/13,Home,MIA,L,10 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,2,09/20,Home,STL,W,24 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,3,09/24,Away,NYG,L,21 to 32,1,0,2,27,13.5,20,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,4,10/04,Home,PHI,W,23 to 20,1,0,1,43,43.0,43,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,5,10/11,Away,ATL,L,19 to 25,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,6,10/18,Away,NYJ,L,20 to 34,1,0,1,16,16.0,16,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,7,10/25,Home,TB,W,31 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,9,11/08,Away,NE,L,10 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,10,11/15,Home,NO,W,47 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,11,11/22,Away,CAR,L,16 to 44,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,12,11/29,Home,NYG,W,20 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,13,12/07,Home,DAL,L,16 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,14,12/13,Away,CHI,W,24 to 21,1,0,2,27,13.5,17,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,15,12/20,Home,BUF,W,35 to 25,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,16,12/26,Away,PHI,W,38 to 24,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Regular Season,17,01/03,Away,DAL,W,34 to 23,1,0,2,71,35.5,71T,1,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2015,Postseason,18,01/10,Home,GB,L,18 to 35,1,0,1,2,2.0,2,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2014,Preseason,1,08/07,Home,NE,W,23 to 6,1,0,1,35,35.0,35,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2014,Preseason,2,08/18,Home,CLE,W,24 to 23,1,0,1,43,43.0,43,0,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2014,Preseason,3,08/23,Away,BAL,L,17 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2014,Regular Season,3,09/22,Away,NYJ,W,27 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2014,Regular Season,4,09/28,Home,GB,L,17 to 38,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2013,Preseason,1,08/08,Home,WAS,L,21 to 22,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2013,Preseason,2,08/17,Away,CIN,L,19 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2013,Preseason,3,08/24,Home,ATL,W,27 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rashadross/2541940,"Ross, Rashad",WR,2013,Preseason,4,08/29,Away,MIN,L,23 to 24,1,0,2,64,32.0,50,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2018,Preseason,1,08/11,Away,DEN,W,42 to 28,1,1,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2018,Preseason,2,08/18,Home,JAX,L,10 to 14,1,1,0,0,--,--,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Preseason,1,08/10,Away,BUF,W,17 to 10,1,1,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Preseason,2,08/18,Away,SEA,L,13 to 20,1,1,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Preseason,3,08/27,Home,SF,W,32 to 31,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Preseason,4,08/31,Home,MIA,L,9 to 30,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,1,09/11,Home,NO,W,29 to 19,1,1,3,26,8.7,15T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,2,09/17,Away,PIT,L,9 to 26,1,1,4,45,11.3,27,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,3,09/24,Home,TB,W,34 to 17,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,4,10/01,Home,DET,L,7 to 14,1,1,2,34,17.0,19,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,5,10/09,Away,CHI,W,20 to 17,1,1,6,45,7.5,13T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,6,10/15,Home,GB,W,23 to 10,1,1,5,47,9.4,16,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,7,10/22,Home,BAL,W,24 to 16,1,1,5,43,8.6,19,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,8,10/29,Away,CLE,W,33 to 16,1,1,6,27,4.5,6,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,10,11/12,Away,WAS,W,38 to 30,1,1,5,37,7.4,12,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,11,11/19,Home,LA,W,24 to 7,1,1,5,58,11.6,28,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,12,11/23,Away,DET,W,30 to 23,1,1,4,63,15.8,34,2,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,13,12/03,Away,ATL,W,14 to 9,1,1,4,36,9.0,16,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,14,12/10,Away,CAR,L,24 to 31,1,1,3,41,13.7,18T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,15,12/17,Home,CIN,W,34 to 7,1,1,2,17,8.5,16,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,16,12/23,Away,GB,W,16 to 0,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Regular Season,17,12/31,Home,CHI,W,23 to 10,1,1,1,3,3.0,3,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Postseason,19,01/14,Home,NO,W,29 to 24,1,1,5,28,5.6,8,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2017,Postseason,20,01/21,Away,PHI,L,7 to 38,1,1,1,25,25.0,25T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Preseason,1,08/12,Away,CIN,W,17 to 16,1,1,0,0,--,--,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Preseason,2,08/18,Away,SEA,W,18 to 11,1,1,2,54,27.0,32,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Preseason,3,08/28,Home,SD,W,23 to 10,1,1,3,56,18.7,27T,1,--,--,--,--,--,1,1
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Preseason,4,09/01,Home,LA,W,27 to 25,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,1,09/11,Away,TEN,W,25 to 16,1,1,4,65,16.3,21,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,2,09/18,Home,GB,W,17 to 14,1,1,3,31,10.3,19,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,3,09/25,Away,CAR,W,22 to 10,1,1,7,70,10.0,18,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,4,10/03,Home,NYG,W,24 to 10,1,1,5,55,11.0,16,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,5,10/09,Home,HOU,W,31 to 13,1,1,2,15,7.5,14,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,7,10/23,Away,PHI,L,10 to 21,1,1,5,55,11.0,22,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,8,10/31,Away,CHI,L,10 to 20,1,1,5,31,6.2,11,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,9,11/06,Home,DET,L,16 to 22,1,1,1,1,1.0,1T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,10,11/13,Away,WAS,L,20 to 26,1,1,5,69,13.8,20T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,11,11/20,Home,ARI,W,30 to 24,1,1,2,12,6.0,8,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,12,11/24,Away,DET,L,13 to 16,1,1,9,64,7.1,18,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,13,12/01,Home,DAL,L,15 to 17,1,1,6,45,7.5,17,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,14,12/11,Away,JAX,W,25 to 16,1,1,4,60,15.0,44,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,15,12/18,Home,IND,L,6 to 34,1,1,8,97,12.1,28,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,16,12/24,Away,GB,L,25 to 38,1,1,6,53,8.8,21,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2016,Regular Season,17,01/01,Home,CHI,W,38 to 10,1,1,11,117,10.6,22T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Preseason,0,08/09,Home,PIT,W,14 to 3,1,1,2,22,11.0,11,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Preseason,1,08/15,Home,TB,W,26 to 16,1,1,2,24,12.0,18,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Preseason,2,08/22,Home,OAK,W,20 to 12,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Preseason,3,08/29,Away,DAL,W,28 to 14,1,1,2,11,5.5,8,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Preseason,4,09/03,Away,TEN,L,17 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,1,09/14,Away,SF,L,3 to 20,1,1,5,53,10.6,19,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,2,09/20,Home,DET,W,26 to 16,1,1,5,30,6.0,11,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,3,09/27,Home,SD,W,31 to 14,1,1,2,14,7.0,10,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,4,10/04,Away,DEN,L,20 to 23,1,1,2,7,3.5,6,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,6,10/18,Home,KC,W,16 to 10,1,1,2,9,4.5,5,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,7,10/25,Away,DET,W,28 to 19,1,1,2,10,5.0,9,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,8,11/01,Away,CHI,W,23 to 20,1,1,2,22,11.0,16,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,9,11/08,Home,STL,W,21 to 18,1,1,2,30,15.0,15,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,10,11/15,Away,OAK,W,30 to 14,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,11,11/22,Home,GB,L,13 to 30,1,1,6,106,17.7,47T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,12,11/29,Away,ATL,W,20 to 10,1,1,7,53,7.6,13,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,13,12/06,Home,SEA,L,7 to 38,1,1,3,13,4.3,6,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,14,12/10,Away,ARI,L,20 to 23,1,1,6,67,11.2,17,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,15,12/20,Home,CHI,W,38 to 17,1,1,2,21,10.5,12,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,16,12/27,Home,NYG,W,49 to 17,1,1,2,53,26.5,28T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Regular Season,17,01/03,Away,GB,W,20 to 13,1,1,0,0,--,--,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2015,Postseason,18,01/10,Home,SEA,L,9 to 10,1,1,1,24,24.0,24,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Preseason,1,08/08,Home,OAK,W,10 to 6,1,1,1,22,22.0,22,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Preseason,2,08/16,Home,ARI,W,30 to 28,1,1,4,89,22.3,51T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Preseason,3,08/23,Away,KC,W,30 to 12,1,1,2,38,19.0,27,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Preseason,4,08/28,Away,TEN,W,19 to 3,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,1,09/07,Away,STL,W,34 to 6,1,1,2,16,8.0,9,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,2,09/14,Home,NE,L,7 to 30,1,1,5,53,10.6,17,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,3,09/21,Away,NO,L,9 to 20,1,1,3,27,9.0,10,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,4,09/28,Home,ATL,W,41 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,5,10/02,Away,GB,L,10 to 42,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,6,10/12,Home,DET,L,3 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,7,10/19,Away,BUF,L,16 to 17,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,8,10/26,Away,TB,W,19 to 13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,9,11/02,Home,WAS,W,29 to 26,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,11,11/16,Away,CHI,L,13 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,12,11/23,Home,GB,L,21 to 24,1,1,3,50,16.7,23,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,13,11/30,Home,CAR,W,31 to 13,1,1,2,7,3.5,4T,1,--,--,--,--,--,1,0
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,14,12/07,Home,NYJ,W,30 to 24,1,1,2,9,4.5,6,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,15,12/14,Away,DET,L,14 to 16,1,1,7,69,9.9,21,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,16,12/21,Away,MIA,L,35 to 37,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2014,Regular Season,17,12/28,Home,CHI,W,13 to 9,1,1,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Preseason,1,08/09,Home,HOU,L,13 to 27,1,1,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Preseason,2,08/16,Away,BUF,L,16 to 20,1,1,3,39,13.0,25,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Preseason,3,08/25,Away,SF,L,14 to 34,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Preseason,4,08/29,Home,TEN,W,24 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,1,09/08,Away,DET,L,24 to 34,1,1,2,27,13.5,21,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,2,09/15,Away,CHI,L,30 to 31,1,1,3,42,14.0,20T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,3,09/22,Home,CLE,L,27 to 31,1,1,5,28,5.6,9,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,4,09/29,Home,PIT,W,34 to 27,1,1,2,6,3.0,6,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,6,10/13,Home,CAR,L,10 to 35,1,1,9,97,10.8,23T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,7,10/21,Away,NYG,L,7 to 23,1,1,3,27,9.0,21,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,8,10/27,Home,GB,L,31 to 44,1,1,4,51,12.8,17,0,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,9,11/03,Away,DAL,L,23 to 27,1,1,2,35,17.5,31T,1,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,10,11/07,Home,WAS,W,34 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,11,11/17,Away,SEA,L,20 to 41,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,12,11/24,Away,GB,T,26 to 26,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,13,12/01,Home,CHI,W,23 to 20,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kylerudolph/2495438,"Rudolph, Kyle",TE,2013,Regular Season,14,12/08,Away,BAL,L,26 to 29,0,0,--,--,--,--,--,--,--,--,--,--,--,--
