Player Id,Name,Current Status,Years Played
ryantannehill/2532956,"Tannehill, Ryan",Active,
alextanney/2534870,"Tanney, Alex",Active,
charlestapper/2555245,"Tapper, Charles",Active,
jaquiskitartt/2552391,"Tartt, Jaquiski",Active,
pasonitasini/2559264,"Tasini, Pasoni",Active,
audentate/2560890,"Tate, Auden",Active,
brandontate/81306,"Tate, Brandon",Active,
goldentate/497326,"Tate, Golden",Active,
pitataumoepenu/2558284,"Taumoepenu, Pita",Active,
giorgiotavecchio/2535686,"Tavecchio, Giorgio",Other,
adariustaylor/2550565,"Taylor, Adarius",Active,
bretttaylor/2561490,"Taylor, Brett",Active,
jamartaylor/2539932,"Taylor, Jamar",Active,
jordantaylor/2553606,"Taylor, Jordan",Active,
julliantaylor/2561078,"Taylor, Jullian",Active,
lanetaylor/2541898,"Taylor, Lane",Active,
philliptaylor/2508106,"Taylor, Phillip",Active,
