Player Id,Year,Rushing Yards pts sum,Rushing Yards pts mean,Receiving Yards pts sum,Receiving Yards pts mean,Rushing TDs pts sum,Rushing TDs pts mean,Receiving TDs pts sum,Receiving TDs pts mean,Receptions pts sum,Receptions pts mean,Rushing Bonus pts sum,Rushing Bonus pts mean,Receiving Bonus pts sum,Receiving Bonus pts mean,Total pts sum,Total pts mean,Total pts active sum,Total pts started sum,Games Played sum,Games Played mean,Games Started sum,Percentage Started Games,Avg pts per Games Played,Avg pts per Games Started,Percentage Played Games,Sum Fantasy Rank,Avg Fantasy Rank,Avg pts Played Rank,Avg pts Started Rank
dougbaldwin/2530747,2013,0.6000000000000001,0.30000000000000004,77.8,4.8625,0.0,0.0,30.0,1.875,20.0,1.25,0,0.0,0,0.0,128.4,8.025,128.4,87.7,16,1.0,9,0.5625,8.025,9.744444444444445,1.0,23.0,27.0,29.0,26.0
dougbaldwin/2530747,2012,,,36.6,2.6142857142857143,,,18.0,1.2857142857142858,11.600000000000003,0.8285714285714288,0,0.0,0,0.0,66.20000000000002,4.137500000000001,66.20000000000002,24.400000000000002,14,0.875,4,0.25,4.7285714285714295,6.1000000000000005,0.875,30.0,31.0,34.0,35.0
dougbaldwin/2530747,2011,-0.2,-0.2,78.8,4.925,0.0,0.0,24.0,1.5,20.4,1.275,0,0.0,2,0.125,125.0,7.8125,125.0,8.5,16,1.0,1,0.0625,7.8125,8.5,1.0,14.0,15.0,16.0,16.0
colebeasley/2535698,2017,,,31.400000000000002,2.0933333333333333,,,24.0,1.6,14.400000000000004,0.9600000000000003,0,0.0,0,0.0,69.80000000000001,4.362500000000001,69.80000000000001,10.8,15,0.9375,4,0.25,4.653333333333334,2.7,0.9375,71.0,80.0,78.0,113.0
colebeasley/2535698,2016,0.7000000000000001,0.7000000000000001,83.29999999999998,5.206249999999999,0.0,0.0,30.0,1.875,30.000000000000004,1.8750000000000002,0,0.0,0,0.0,144.0,9.0,144.0,46.0,16,1.0,6,0.375,9.0,7.666666666666667,1.0,40.0,41.0,45.0,65.0
colebeasley/2535698,2015,,,53.599999999999994,3.3499999999999996,,,30.0,1.875,20.8,1.3,0,0.0,2,0.125,106.40000000000002,6.650000000000001,106.40000000000002,9.8,16,1.0,3,0.1875,6.650000000000001,3.266666666666667,1.0,44.0,45.0,47.0,80.0
colebeasley/2535698,2014,,,42.0,2.8,,,24.0,1.6,14.800000000000004,0.9866666666666669,0,0.0,0,0.0,80.80000000000001,5.050000000000001,80.80000000000001,3.8000000000000003,16,1.0,2,0.125,5.050000000000001,1.9000000000000001,1.0,48.0,52.0,54.0,67.0
colebeasley/2535698,2013,,,36.800000000000004,2.628571428571429,,,12.0,0.8571428571428571,15.600000000000003,1.1142857142857145,0,0.0,0,0.0,64.4,4.025,64.4,12.600000000000001,14,0.875,3,0.1875,4.6000000000000005,4.2,0.875,45.0,48.0,46.0,47.0
colebeasley/2535698,2012,,,12.800000000000002,1.6000000000000003,,,0.0,0.0,6.000000000000001,0.7500000000000001,0,0.0,0,0.0,18.8,1.175,18.8,0.0,10,0.625,0,0.0,1.8800000000000001,,0.625,42.0,42.0,43.0,
odellbeckham/2543496,2017,0.8,0.8,30.200000000000003,7.550000000000001,0.0,0.0,18.0,4.5,10.0,2.5,0,0.0,0,0.0,59.0,11.8,59.0,35.3,4,0.8,2,0.4,14.75,17.65,0.25,80.0,12.0,4.0,3.0
odellbeckham/2543496,2016,0.9,0.9,136.70000000000002,8.543750000000001,0.0,0.0,60.0,3.75,40.4,2.525,0,0.0,19,1.1875,257.0,16.0625,257.0,257.0,16,1.0,16,1.0,16.0625,16.0625,1.0,2.0,2.0,5.0,5.0
odellbeckham/2543496,2015,0.30000000000000004,0.30000000000000004,145.00000000000003,9.666666666666668,0.0,0.0,78.0,5.2,38.400000000000006,2.5600000000000005,0,0.0,19,1.2666666666666666,280.69999999999993,18.713333333333328,280.69999999999993,280.69999999999993,15,1.0,15,1.0,18.713333333333328,18.713333333333328,0.9375,4.0,3.0,3.0,3.0
odellbeckham/2543496,2014,3.5,0.5,130.5,10.875,0.0,0.0,72.0,6.0,36.400000000000006,3.0333333333333337,0,0.0,20,1.25,262.4,16.4,262.4,250.39999999999998,12,0.75,11,0.6875,21.866666666666664,22.763636363636362,0.75,5.0,5.0,1.0,1.0
joshbellamy/2535964,2017,0.6000000000000001,0.6000000000000001,37.6,4.177777777777778,0.0,0.0,6.0,0.6666666666666666,9.6,1.0666666666666667,0,0.0,0,0.0,53.800000000000004,3.3625000000000003,53.800000000000004,40.9,15,0.9375,7,0.4375,3.586666666666667,5.8428571428571425,0.9375,87.0,97.0,104.0,82.0
joshbellamy/2535964,2016,3.7,1.2333333333333334,28.200000000000003,2.563636363636364,0.0,0.0,6.0,0.5454545454545454,7.6000000000000005,0.6909090909090909,0,0.0,0,0.0,45.5,2.84375,45.5,17.8,16,1.0,2,0.125,2.84375,8.9,1.0,94.0,100.0,108.0,52.5
joshbellamy/2535964,2015,,,22.4,2.2399999999999998,,,12.0,1.2,7.600000000000001,0.7600000000000001,0,0.0,0,0.0,42.00000000000001,2.6250000000000004,42.00000000000001,15.900000000000002,16,1.0,3,0.1875,2.6250000000000004,5.300000000000001,1.0,72.0,77.0,84.0,61.0
joshbellamy/2535964,2014,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,1.0,0,0.0,0.0,,0.25,94.5,94.5,92.5,
joshbellamy/2535964,2013,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,,0.3125,66.0,66.0,65.0,
joshbellamy/2535964,2012,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.75,0,0.0,0.0,,0.1875,50.5,50.5,50.0,
kelvinbenjamin/2543471,2017,,,69.2,4.942857142857143,,,18.0,1.2857142857142858,19.200000000000003,1.3714285714285717,0,0.0,2,0.11764705882352941,108.40000000000002,6.3764705882352954,108.40000000000002,108.40000000000002,14,0.8235294117647058,14,0.8235294117647058,7.742857142857145,7.742857142857145,0.875,45.0,52.0,49.0,59.0
kelvinbenjamin/2543471,2016,,,94.09999999999998,5.881249999999999,,,42.0,2.625,25.200000000000003,1.5750000000000002,0,0.0,2,0.125,163.3,10.20625,163.3,133.6,16,1.0,13,0.8125,10.20625,10.276923076923076,1.0,25.0,25.0,30.0,36.0
kelvinbenjamin/2543471,2014,,,100.80000000000001,6.300000000000001,,,54.0,3.375,29.2,1.825,0,0.0,6,0.375,190.0,11.875,190.0,179.0,16,1.0,15,0.9375,11.875,11.933333333333334,1.0,14.0,14.0,16.0,19.0
travisbenjamin/2532790,2017,9.600000000000001,0.8727272727272729,56.7,3.54375,0.0,0.0,24.0,1.5,13.6,0.85,0,0.0,2,0.125,105.89999999999998,6.618749999999999,105.89999999999998,24.200000000000003,16,1.0,3,0.1875,6.618749999999999,8.066666666666668,1.0,46.0,49.0,60.0,55.0
travisbenjamin/2532790,2016,-0.30000000000000004,-0.15000000000000002,67.69999999999999,4.8357142857142845,0.0,0.0,24.0,1.7142857142857142,18.800000000000004,1.3428571428571432,0,0.0,4,0.25,114.20000000000002,7.137500000000001,114.20000000000002,68.3,14,0.875,8,0.5,8.157142857142858,8.5375,0.875,51.0,54.0,55.0,56.0
travisbenjamin/2532790,2015,1.2,0.3,96.6,6.0375,0.0,0.0,30.0,1.875,27.200000000000003,1.7000000000000002,0,0.0,6,0.375,161.0,10.0625,161.0,148.9,16,1.0,15,0.9375,10.0625,9.926666666666668,1.0,23.0,25.0,31.0,34.0
travisbenjamin/2532790,2014,1.1,0.3666666666666667,31.4,1.9625,0.0,0.0,18.0,1.125,7.200000000000002,0.4500000000000001,0,0.0,0,0.0,57.699999999999996,3.6062499999999997,57.699999999999996,0.0,16,1.0,0,0.0,3.6062499999999997,,1.0,59.0,61.0,62.0,
travisbenjamin/2532790,2013,4.5,4.5,10.5,2.1,0.0,0.0,0.0,0.0,2.0,0.4,0,0.0,0,0.0,17.0,2.125,17.0,12.500000000000002,8,1.0,3,0.375,2.125,4.166666666666667,0.5,56.0,53.0,53.0,48.0
travisbenjamin/2532790,2012,6.6,1.3199999999999998,29.800000000000004,2.9800000000000004,0.0,0.0,12.0,1.2,7.200000000000001,0.7200000000000001,0,0.0,0,0.0,55.6,3.475,55.6,13.200000000000001,14,0.875,3,0.1875,3.9714285714285715,4.4,0.875,32.0,34.0,36.0,37.0
jacebillingsley/2556473,2017,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.5,0,0.0,0.0,,0.125,197.5,197.5,194.0,
jacebillingsley/2556473,2016,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,0.0,166.5,166.5,,
justinblackmon/2533038,2013,-0.1,-0.1,41.50000000000001,10.375000000000002,0.0,0.0,6.0,1.5,11.6,2.9,0,0.0,7,1.75,66.0,16.5,66.0,66.0,4,1.0,4,1.0,16.5,16.5,0.25,44.0,5.0,5.0,8.0
justinblackmon/2533038,2012,2.3000000000000003,1.1500000000000001,86.50000000000001,5.406250000000001,0.0,0.0,30.0,1.875,25.60000000000001,1.6000000000000005,0,0.0,10,0.625,154.40000000000003,9.650000000000002,154.40000000000003,153.3,16,1.0,14,0.875,9.650000000000002,10.950000000000001,1.0,11.0,11.0,15.0,13.0
victorbolden/2558912,2017,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9,0.6923076923076923,0,0.0,0.0,,0.5625,197.5,197.5,194.0,
kendrickbourne/2558914,2017,,,25.700000000000003,2.5700000000000003,,,0.0,0.0,6.3999999999999995,0.6399999999999999,0,0.0,0,0.0,32.1,2.00625,32.1,0.0,11,0.6875,0,0.0,2.9181818181818184,,0.6875,114.0,121.0,108.0,
tylerboyd/2555466,2017,,,22.5,2.25,,,12.0,1.2,8.8,0.8800000000000001,0,0.0,0,0.0,43.300000000000004,2.7062500000000003,43.300000000000004,1.5,10,0.625,1,0.0625,4.33,1.5,0.625,102.0,108.0,90.0,128.0
tylerboyd/2555466,2016,5.8,1.9333333333333333,60.300000000000004,3.7687500000000003,0.0,0.0,6.0,0.375,21.600000000000005,1.3500000000000003,0,0.0,0,0.0,93.7,5.85625,93.7,14.400000000000002,16,1.0,2,0.125,5.85625,7.200000000000001,1.0,61.0,65.0,71.0,73.0
danielbraverman/2556144,2016,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.6,0,0.0,0.0,,0.1875,166.5,166.5,163.0,
quanbray/2553467,2017,,,3.9000000000000004,1.9500000000000002,,,0.0,0.0,1.2000000000000002,0.6000000000000001,0,0.0,0,0.0,5.1,0.5666666666666667,5.1,0.0,9,1.0,0,0.0,0.5666666666666667,,0.5625,163.0,166.0,170.0,
quanbray/2553467,2016,0.7000000000000001,0.7000000000000001,3.6000000000000005,1.8000000000000003,0.0,0.0,0.0,0.0,1.2000000000000002,0.6000000000000001,0,0.0,0,0.0,5.5,0.9166666666666666,5.5,0.0,6,1.0,0,0.0,0.9166666666666666,,0.375,147.0,133.0,137.0,
quanbray/2553467,2015,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9,1.0,0,0.0,0.0,,0.5625,121.0,121.0,120.0,
k.j.brent/2556383,2017,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,1.0,0,0.0,0.0,,0.3125,197.5,197.5,194.0,
kennybritt/71217,2017,,,25.6,2.1333333333333333,,,12.0,1.0,8.0,0.6666666666666666,0,0.0,0,0.0,45.6,3.04,45.6,21.1,12,0.8,4,0.26666666666666666,3.8000000000000003,5.275,0.75,99.0,101.0,100.0,89.0
kennybritt/71217,2016,,,100.2,6.680000000000001,,,30.0,2.0,27.2,1.8133333333333332,0,0.0,4,0.25,161.4,10.0875,161.4,161.4,15,0.9375,15,0.9375,10.76,10.76,0.9375,27.0,27.0,24.0,33.0
kennybritt/71217,2015,,,68.10000000000001,4.2562500000000005,,,18.0,1.125,14.400000000000002,0.9000000000000001,0,0.0,2,0.125,102.50000000000001,6.406250000000001,102.50000000000001,76.50000000000001,16,1.0,14,0.875,6.406250000000001,5.464285714285715,1.0,46.0,47.0,49.0,60.0
kennybritt/71217,2014,1.4000000000000001,0.7000000000000001,74.8,4.675,0.0,0.0,18.0,1.125,19.200000000000003,1.2000000000000002,0,0.0,4,0.25,117.40000000000002,7.337500000000001,117.40000000000002,91.00000000000001,16,1.0,13,0.8125,7.337500000000001,7.000000000000001,1.0,39.0,43.0,43.0,49.0
kennybritt/71217,2013,,,9.600000000000001,0.9600000000000002,,,0.0,0.0,4.4,0.44000000000000006,0,0.0,0,0.0,14.000000000000004,0.8750000000000002,14.000000000000004,6.300000000000001,12,0.75,3,0.1875,1.166666666666667,2.1,0.75,57.0,57.0,59.0,56.0
kennybritt/71217,2012,,,58.900000000000006,4.207142857142857,,,24.0,1.7142857142857142,18.0,1.2857142857142858,0,0.0,2,0.13333333333333333,102.9,6.86,102.9,85.10000000000001,14,0.9333333333333333,11,0.7333333333333333,7.3500000000000005,7.736363636363637,0.875,26.0,25.0,25.0,28.0
kennybritt/71217,2011,,,28.900000000000002,9.633333333333335,,,18.0,6.0,6.8,2.2666666666666666,0,0.0,4,1.3333333333333333,57.7,19.233333333333334,57.7,57.7,3,1.0,3,1.0,19.233333333333334,19.233333333333334,0.1875,20.0,1.0,1.0,1.0
