gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2011-12-04,eddickson/497224,"Dickson, Ed",TE,2011,Regular Season,13,12/04,Away,CLE,W,24 to 10,1,1,3.0,47.0,15.7,25.0,0.0,,,,,,,
2011-12-11,eddickson/497224,"Dickson, Ed",TE,2011,Regular Season,14,12/11,Home,IND,W,24 to 10,1,1,2.0,19.0,9.5,14.0,0.0,,,,,,,
2011-12-18,eddickson/497224,"Dickson, Ed",TE,2011,Regular Season,15,12/18,Away,SD,L,14 to 34,1,1,3.0,36.0,12.0,15.0,1.0,,,,,,,
2011-12-24,eddickson/497224,"Dickson, Ed",TE,2011,Regular Season,16,12/24,Home,CLE,W,20 to 14,1,1,2.0,14.0,7.0,9.0,1.0,,,,,,,
2011-01-01,eddickson/497224,"Dickson, Ed",TE,2011,Regular Season,17,01/01,Away,CIN,W,24 to 16,1,1,1.0,20.0,20.0,20.0,0.0,,,,,,,
2010-09-13,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,1,09/13,Away,NYJ,W,10 to 9,1,0,0.0,0.0,,,0.0,,,,,,,
2010-09-19,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,2,09/19,Away,CIN,L,10 to 15,1,0,1.0,17.0,17.0,17.0,0.0,,,,,,,
2010-09-26,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,3,09/26,Home,CLE,W,24 to 17,1,0,,,,,,,,,,,,
2010-10-03,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,4,10/03,Away,PIT,W,17 to 14,1,0,,,,,,,,,,,,
2010-10-10,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,5,10/10,Home,DEN,W,31 to 17,1,0,1.0,58.0,58.0,58.0,0.0,,,,,,,
2010-10-17,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,6,10/17,Away,NE,L,20 to 23,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2010-10-24,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,7,10/24,Home,BUF,W,37 to 34,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2010-11-07,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,9,11/07,Home,MIA,W,26 to 10,1,0,,,,,,,,,,,,
2010-11-11,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,10,11/11,Away,ATL,L,21 to 26,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2010-11-21,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,11,11/21,Away,CAR,W,37 to 13,1,0,0.0,0.0,,,0.0,,,,,,,
2010-11-28,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,12,11/28,Home,TB,W,17 to 10,0,0,,,,,,,,,,,,
2010-12-05,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,13,12/05,Home,PIT,L,10 to 13,1,0,3.0,21.0,7.0,11.0,0.0,,,,,,,
2010-12-13,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,14,12/13,Away,HOU,W,34 to 28,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2010-12-19,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,15,12/19,Home,NO,W,30 to 24,1,1,2.0,33.0,16.5,34.0,1.0,,,,,,,
2010-12-26,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,16,12/26,Away,CLE,W,20 to 10,1,1,0.0,0.0,,,0.0,,,,,,,
2010-01-02,eddickson/497224,"Dickson, Ed",TE,2010,Regular Season,17,01/02,Home,CIN,W,13 to 7,1,0,0.0,0.0,,,0.0,,,,,,,
2017-09-10,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,1,09/10,Away,LA,L,9 to 46,1,1,2.0,41.0,20.5,21.0,0.0,,,,,,,
2017-09-17,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,2,09/17,Home,ARI,L,13 to 16,1,1,8.0,79.0,9.9,15.0,0.0,,,,,,,
2017-09-24,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,3,09/24,Home,CLE,W,31 to 28,1,1,2.0,16.0,8.0,11.0,0.0,,,,,,1.0,1.0
2017-10-01,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,4,10/01,Away,SEA,L,18 to 46,1,1,5.0,27.0,5.4,7.0,0.0,,,,,,,
2017-10-08,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,5,10/08,Home,SF,W,26 to 23,0,0,,,,,,,,,,,,
2017-10-16,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,6,10/16,Away,TEN,L,22 to 36,1,1,7.0,50.0,7.1,11.0,1.0,,,,,,1.0,1.0
2017-10-22,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,7,10/22,Home,JAX,L,0 to 27,1,1,6.0,44.0,7.3,12.0,0.0,,,,,,,
2017-10-29,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,8,10/29,Away,CIN,L,23 to 24,1,1,12.0,121.0,10.1,17.0,1.0,,,,,,,
2017-11-05,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,9,11/05,Away,HOU,W,20 to 14,1,1,8.0,63.0,7.9,11.0,0.0,,,,,,,
2017-11-12,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,10,11/12,Home,PIT,L,17 to 20,1,1,2.0,9.0,4.5,6.0,0.0,,,,,,,
2017-11-26,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,12,11/26,Home,TEN,L,16 to 20,1,1,7.0,94.0,13.4,26.0,0.0,,,,,,,
2017-12-03,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,13,12/03,Away,JAX,L,10 to 30,1,1,3.0,16.0,5.3,8.0,0.0,,,,,,,
2017-12-10,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,14,12/10,Away,BUF,L,7 to 13,1,1,2.0,4.0,2.0,3.0,1.0,,,,,,,
2017-12-14,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,15,12/14,Home,DEN,L,13 to 25,1,1,7.0,47.0,6.7,15.0,0.0,,,,,,,
2017-12-23,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,16,12/23,Away,BAL,L,16 to 23,1,1,5.0,41.0,8.2,13.0,0.0,,,,,,,
2017-12-31,jackdoyle/2540232,"Doyle, Jack",TE,2017,Regular Season,17,12/31,Home,HOU,W,22 to 13,1,1,4.0,38.0,9.5,14.0,1.0,,,,,,,
2016-09-11,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,1,09/11,Home,DET,L,35 to 39,1,1,3.0,35.0,11.7,16.0,2.0,,,,,,,
2016-09-18,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,2,09/18,Away,DEN,L,20 to 34,1,1,4.0,37.0,9.3,22.0,0.0,,,,,,,
2016-09-25,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,3,09/25,Home,SD,W,26 to 22,1,1,6.0,65.0,10.8,16.0,0.0,,,,,,,
2016-10-02,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,4,10/02,Away,JAX,L,27 to 30,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2016-10-09,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,5,10/09,Home,CHI,W,29 to 23,1,1,2.0,8.0,4.0,4.0,0.0,,,,,,,
2016-10-16,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,6,10/16,Away,HOU,L,23 to 26,1,0,4.0,53.0,13.3,22.0,1.0,,,,,,,
2016-10-23,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,7,10/23,Away,TEN,W,34 to 26,1,1,9.0,78.0,8.7,24.0,1.0,,,,,,,
2016-10-30,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,8,10/30,Home,KC,L,14 to 30,1,1,2.0,36.0,18.0,20.0,0.0,,,,,,,
2016-11-06,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,9,11/06,Away,GB,W,31 to 26,1,1,5.0,61.0,12.2,20.0,0.0,,,,,,,
2016-11-20,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,11,11/20,Home,TEN,W,24 to 17,1,1,1.0,7.0,7.0,7.0,0.0,,,,,,,
2016-11-24,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,12,11/24,Home,PIT,L,7 to 28,1,0,2.0,25.0,12.5,18.0,0.0,,,,,,,
2016-12-05,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,13,12/05,Away,NYJ,W,41 to 10,1,1,4.0,30.0,7.5,14.0,0.0,,,,,,1.0,1.0
2016-12-11,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,14,12/11,Home,HOU,L,17 to 22,1,1,5.0,55.0,11.0,15.0,0.0,,,,,,,
2016-12-18,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,15,12/18,Away,MIN,W,34 to 6,1,1,4.0,32.0,8.0,13.0,0.0,,,,,,,
2016-12-24,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,16,12/24,Away,OAK,L,25 to 33,1,1,5.0,46.0,9.2,17.0,0.0,,,,,,,
2016-01-01,jackdoyle/2540232,"Doyle, Jack",TE,2016,Regular Season,17,01/01,Home,JAX,W,24 to 20,1,1,2.0,10.0,5.0,9.0,1.0,,,,,,,
2015-09-13,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,1,09/13,Away,BUF,L,14 to 27,1,0,,,,,,,,,,,,
2015-09-21,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,2,09/21,Home,NYJ,L,7 to 20,1,0,,,,,,,,,,,,
2015-09-27,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,3,09/27,Away,TEN,W,35 to 33,1,0,3.0,32.0,10.7,19.0,0.0,,,,,,,
2015-10-04,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,4,10/04,Home,JAC,W,16 to 13,1,0,,,,,,,,,,,,
2015-10-08,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,5,10/08,Away,HOU,W,27 to 20,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,
2015-10-18,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,6,10/18,Home,NE,L,27 to 34,1,0,2.0,7.0,3.5,5.0,0.0,,,,,,,
2015-10-25,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,7,10/25,Home,NO,L,21 to 27,1,0,,,,,,,,,,,,
2015-11-02,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,8,11/02,Away,CAR,L,26 to 29,1,0,,,,,,,,,,,,
2015-11-08,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,9,11/08,Home,DEN,W,27 to 24,1,0,2.0,18.0,9.0,15.0,1.0,,,,,,,
2015-11-22,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,11,11/22,Away,ATL,W,24 to 21,1,1,,,,,,,,,,,,
2015-11-29,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,12,11/29,Home,TB,W,25 to 12,1,0,1.0,5.0,5.0,5.0,0.0,,,,,,,
2015-12-06,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,13,12/06,Away,PIT,L,10 to 45,1,0,,,,,,,,,,,,
2015-12-13,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,14,12/13,Away,JAC,L,16 to 51,1,0,,,,,,,,,,,,
2015-12-20,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,15,12/20,Home,HOU,L,10 to 16,1,0,,,,,,,,,,,,
2015-12-27,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,16,12/27,Away,MIA,W,18 to 12,1,0,2.0,7.0,3.5,5.0,0.0,,,,,,,
2015-01-03,jackdoyle/2540232,"Doyle, Jack",TE,2015,Regular Season,17,01/03,Home,TEN,W,30 to 24,1,1,1.0,3.0,3.0,3.0,0.0,,,,,,,
2014-09-07,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,1,09/07,Away,DEN,L,24 to 31,1,0,,,,,,,,,,,,
2014-09-15,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,2,09/15,Home,PHI,L,27 to 30,1,0,2.0,12.0,6.0,10.0,1.0,,,,,,,
2014-09-21,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,3,09/21,Away,JAC,W,44 to 17,1,0,3.0,10.0,3.3,6.0,0.0,,,,,,,
2014-09-28,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,4,09/28,Home,TEN,W,41 to 17,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2014-10-05,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,5,10/05,Home,BAL,W,20 to 13,1,0,,,,,,,,,,,,
2014-10-09,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,6,10/09,Away,HOU,W,33 to 28,1,0,2.0,9.0,4.5,6.0,0.0,,,,,,,
2014-10-19,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,7,10/19,Home,CIN,W,27 to 0,1,0,1.0,20.0,20.0,20.0,0.0,,,,,,,
2014-10-26,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,8,10/26,Away,PIT,L,34 to 51,1,0,,,,,,,,,,,,
2014-11-03,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,9,11/03,Away,NYG,W,40 to 24,1,0,,,,,,,,,,,,
2014-11-16,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,11,11/16,Home,NE,L,20 to 42,1,0,0.0,0.0,,,0.0,,,,,,,
2014-11-23,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,12,11/23,Home,JAC,W,23 to 3,1,0,2.0,8.0,4.0,7.0,0.0,,,,,,,
2014-11-30,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,13,11/30,Home,WAS,W,49 to 27,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2014-12-07,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,14,12/07,Away,CLE,W,25 to 24,1,0,,,,,,,,,,,,
2014-12-14,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,15,12/14,Home,HOU,W,17 to 10,1,0,,,,,,,,,,,,
2014-12-21,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,16,12/21,Away,DAL,L,7 to 42,1,0,2.0,23.0,11.5,13.0,0.0,,,,,,,
2014-12-28,jackdoyle/2540232,"Doyle, Jack",TE,2014,Regular Season,17,12/28,Away,TEN,W,27 to 10,1,1,4.0,21.0,5.3,7.0,1.0,,,,,,,
2013-09-08,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,1,09/08,Home,OAK,W,21 to 17,0,0,,,,,,,,,,,,
2013-09-15,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,2,09/15,Home,MIA,L,20 to 24,1,0,,,,,,,,,,,,
2013-09-22,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,3,09/22,Away,SF,W,27 to 7,1,0,,,,,,,,,,,,
2013-09-29,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,4,09/29,Away,JAC,W,37 to 3,1,0,,,,,,,,,,,,
2013-10-06,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,5,10/06,Home,SEA,W,34 to 28,1,0,,,,,,,,,,,,
2013-10-14,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,6,10/14,Away,SD,L,9 to 19,1,0,,,,,,,,,,,,
2013-10-20,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,7,10/20,Home,DEN,W,39 to 33,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2013-11-03,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,9,11/03,Away,HOU,W,27 to 24,1,1,,,,,,,,,,,,
2013-11-10,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,10,11/10,Home,STL,L,8 to 38,1,1,,,,,,,,,,,,
2013-11-14,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,11,11/14,Away,TEN,W,30 to 27,1,0,,,,,,,,,,,,
2013-11-24,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,12,11/24,Away,ARI,L,11 to 40,1,1,,,,,,,,,,,,
2013-12-01,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,13,12/01,Home,TEN,W,22 to 14,1,0,,,,,,,,,,,,
2013-12-08,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,14,12/08,Away,CIN,L,28 to 42,1,1,1.0,8.0,8.0,8.0,0.0,,,,,,,
2013-12-15,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,15,12/15,Home,HOU,W,25 to 3,1,0,1.0,-4.0,-4.0,-4.0,0.0,,,,,,,
2013-12-22,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,16,12/22,Away,KC,W,23 to 7,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2013-12-29,jackdoyle/2540232,"Doyle, Jack",TE,2013,Regular Season,17,12/29,Home,JAC,W,30 to 10,1,0,1.0,2.0,2.0,2.0,0.0,,,,,,,
2017-12-24,thomasduarte/2555483,"Duarte, Thomas",TE,2017,Regular Season,16,12/24,Away,KC,L,13 to 29,0,0,,,,,,,,,,,,
2017-12-31,thomasduarte/2555483,"Duarte, Thomas",TE,2017,Regular Season,17,12/31,Home,BUF,L,16 to 22,0,0,,,,,,,,,,,,
2016-11-06,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,9,11/06,Home,NYJ,W,27 to 23,1,0,,,,,,,,,,,,
2016-11-13,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,10,11/13,Away,SD,W,31 to 24,0,0,,,,,,,,,,,,
2016-11-20,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,11,11/20,Away,LA,W,14 to 10,0,0,,,,,,,,,,,,
2016-11-27,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,12,11/27,Home,SF,W,31 to 24,0,0,,,,,,,,,,,,
2016-12-04,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,13,12/04,Away,BAL,L,6 to 38,0,0,,,,,,,,,,,,
2016-12-11,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,14,12/11,Home,ARI,W,26 to 23,0,0,,,,,,,,,,,,
2016-12-17,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,15,12/17,Away,NYJ,W,34 to 13,0,0,,,,,,,,,,,,
2016-12-24,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,16,12/24,Away,BUF,W,34 to 31,0,0,,,,,,,,,,,,
2016-01-01,thomasduarte/2555483,"Duarte, Thomas",TE,2016,Regular Season,17,01/01,Home,NE,L,14 to 35,0,0,,,,,,,,,,,,
2017-09-10,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,1,09/10,Home,ARI,W,35 to 23,1,1,2.0,9.0,4.5,5.0,0.0,,,,,,,
2017-09-18,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,2,09/18,Away,NYG,W,24 to 10,1,1,5.0,42.0,8.4,17.0,1.0,,,,,,,
2017-09-24,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,3,09/24,Home,ATL,L,26 to 30,1,1,2.0,9.0,4.5,8.0,0.0,,,,,,,
2017-10-01,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,4,10/01,Away,MIN,W,14 to 7,1,1,2.0,27.0,13.5,15.0,0.0,,,,,,,
2017-10-08,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,5,10/08,Home,CAR,L,24 to 27,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2017-10-15,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,6,10/15,Away,NO,L,38 to 52,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-10-29,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,8,10/29,Home,PIT,L,15 to 20,1,1,2.0,58.0,29.0,44.0,0.0,,,,,,,
2017-11-06,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,9,11/06,Away,GB,W,30 to 17,1,0,3.0,35.0,11.7,19.0,0.0,,,,,,,
2017-11-12,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,10,11/12,Home,CLE,W,38 to 24,1,1,2.0,39.0,19.5,29.0,1.0,,,,,,,
2017-11-19,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,11,11/19,Away,CHI,W,27 to 24,1,1,4.0,49.0,12.3,26.0,0.0,,,,,,,
2017-11-23,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,12,11/23,Home,MIN,L,23 to 30,1,1,4.0,34.0,8.5,14.0,0.0,,,,,,,
2017-12-03,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,13,12/03,Away,BAL,L,20 to 44,1,0,4.0,38.0,9.5,13.0,0.0,,,,,,,
2017-12-10,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,14,12/10,Away,TB,W,24 to 21,1,0,10.0,94.0,9.4,21.0,0.0,,,,,,1.0,1.0
2017-12-16,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,15,12/16,Home,CHI,W,20 to 10,1,0,5.0,33.0,6.6,19.0,1.0,,,,,,,
2017-12-24,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,16,12/24,Away,CIN,L,17 to 26,1,0,5.0,83.0,16.6,33.0,1.0,,,,,,,
2017-12-31,ericebron/2543466,"Ebron, Eric",TE,2017,Regular Season,17,12/31,Home,GB,W,35 to 11,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2016-09-11,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,1,09/11,Away,IND,W,39 to 35,1,1,5.0,46.0,9.2,13.0,1.0,,,,,,,
2016-09-18,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,2,09/18,Home,TEN,L,15 to 16,1,1,4.0,53.0,13.3,29.0,0.0,,,,,,,
2016-09-25,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,3,09/25,Away,GB,L,27 to 34,1,1,5.0,69.0,13.8,21.0,0.0,,,,,,,
2016-10-02,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,4,10/02,Away,CHI,L,14 to 17,1,1,4.0,42.0,10.5,13.0,0.0,,,,,,,
2016-10-09,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,5,10/09,Home,PHI,W,24 to 23,0,0,,,,,,,,,,,,
2016-10-16,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,6,10/16,Home,LA,W,31 to 28,0,0,,,,,,,,,,,,
2016-10-23,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,7,10/23,Home,WAS,W,20 to 17,0,0,,,,,,,,,,,,
2016-10-30,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,8,10/30,Away,HOU,L,13 to 20,1,1,7.0,79.0,11.3,34.0,0.0,,,,,,,
2016-11-06,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,9,11/06,Away,MIN,W,22 to 16,1,1,7.0,92.0,13.1,23.0,0.0,,,,,,,
2016-11-20,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,11,11/20,Home,JAX,W,26 to 19,1,1,3.0,70.0,23.3,61.0,0.0,1.0,1.0,1.0,1.0,1.0,,
2016-11-24,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,12,11/24,Home,MIN,W,16 to 13,1,1,0.0,0.0,,,0.0,,,,,,,
2016-12-04,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,13,12/04,Away,NO,W,28 to 13,1,1,4.0,38.0,9.5,12.0,0.0,,,,,,,
2016-12-11,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,14,12/11,Home,CHI,W,20 to 17,1,1,4.0,32.0,8.0,14.0,0.0,,,,,,,
2016-12-18,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,15,12/18,Away,NYG,L,6 to 17,1,1,4.0,36.0,9.0,21.0,0.0,,,,,,,
2016-12-26,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,16,12/26,Away,DAL,L,21 to 42,1,1,8.0,93.0,11.6,21.0,0.0,,,,,,,
2016-01-01,ericebron/2543466,"Ebron, Eric",TE,2016,Regular Season,17,01/01,Home,GB,L,24 to 31,1,1,6.0,61.0,10.2,19.0,0.0,,,,,,,
2015-09-13,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,1,09/13,Away,SD,L,28 to 33,1,0,4.0,53.0,13.3,18.0,1.0,,,,,,,
2015-09-20,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,2,09/20,Away,MIN,L,16 to 26,1,1,5.0,43.0,8.6,16.0,1.0,,,,,,,
2015-09-27,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,3,09/27,Home,DEN,L,12 to 24,1,1,4.0,61.0,15.3,29.0,0.0,,,,,,,
2015-10-05,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,4,10/05,Away,SEA,L,10 to 13,1,0,2.0,22.0,11.0,19.0,0.0,,,,,,,
2015-10-11,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,5,10/11,Home,ARI,L,17 to 42,0,0,,,,,,,,,,,,
2015-10-18,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,6,10/18,Home,CHI,W,37 to 34,0,0,,,,,,,,,,,,
2015-10-25,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,7,10/25,Home,MIN,L,19 to 28,1,1,5.0,89.0,17.8,55.0,1.0,,,,,,,
2015-11-01,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,8,11/01,Away,KC,L,10 to 45,1,1,3.0,24.0,8.0,14.0,0.0,,,,,,,
2015-11-15,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,10,11/15,Away,GB,W,18 to 16,1,0,4.0,28.0,7.0,13.0,0.0,,,,,,,
2015-11-22,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,11,11/22,Home,OAK,W,18 to 13,1,0,0.0,0.0,,,0.0,,,,,,,
2015-11-26,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,12,11/26,Home,PHI,W,45 to 14,1,0,2.0,28.0,14.0,19.0,0.0,,,,,,,
2015-12-03,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,13,12/03,Home,GB,L,23 to 27,1,1,2.0,9.0,4.5,6.0,1.0,,,,,,,
2015-12-13,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,14,12/13,Away,STL,L,14 to 21,1,0,3.0,27.0,9.0,11.0,0.0,,,,,,,
2015-12-21,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,15,12/21,Away,NO,W,35 to 27,1,1,4.0,79.0,19.8,45.0,0.0,,,,,,,
2015-12-27,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,16,12/27,Home,SF,W,32 to 17,1,1,4.0,49.0,12.3,20.0,0.0,,,,,,,
2015-01-03,ericebron/2543466,"Ebron, Eric",TE,2015,Regular Season,17,01/03,Away,CHI,W,24 to 20,1,1,5.0,25.0,5.0,8.0,1.0,,,,,,,
