gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2015-09-13,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,1,09/13,Away,DEN,L,13 to 19,1,1,1.0,-1.0,-1.0,-1.0,0.0,,,,,,,
2015-09-20,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,2,09/20,Away,OAK,L,33 to 37,1,1,5.0,89.0,17.8,38.0,0.0,,,,,,1.0,1.0
2015-09-27,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,3,09/27,Home,CIN,L,24 to 28,1,1,0.0,0.0,,,0.0,,,,,,,
2015-10-01,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,4,10/01,Away,PIT,W,23 to 20,1,0,5.0,77.0,15.4,20.0,1.0,,,,,,,
2015-10-11,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,5,10/11,Home,CLE,L,30 to 33,1,1,4.0,78.0,19.5,48.0,0.0,,,,,,,
2015-10-18,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,6,10/18,Away,SF,L,20 to 25,1,1,3.0,22.0,7.3,12.0,1.0,,,,,,,
2015-10-26,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,7,10/26,Away,ARI,L,18 to 26,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2015-11-01,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,8,11/01,Home,SD,W,29 to 26,1,1,6.0,62.0,10.3,18.0,0.0,,,,,,,
2015-11-15,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,10,11/15,Home,JAC,L,20 to 22,1,0,7.0,73.0,10.4,29.0,0.0,,,,,,,
2015-11-22,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,11,11/22,Home,STL,W,16 to 13,1,1,5.0,50.0,10.0,18.0,1.0,,,,,,,
2015-11-30,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,12,11/30,Away,CLE,W,33 to 27,1,1,6.0,80.0,13.3,27.0,1.0,,,,,,,
2015-12-06,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,13,12/06,Away,MIA,L,13 to 15,1,1,6.0,48.0,8.0,11.0,0.0,,,,,,,
2015-12-13,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,14,12/13,Home,SEA,L,6 to 35,1,1,5.0,90.0,18.0,37.0,0.0,,,,,,,
2015-12-20,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,15,12/20,Home,KC,L,14 to 34,1,1,8.0,128.0,16.0,48.0,1.0,,,,,,,
2015-12-27,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,16,12/27,Home,PIT,W,20 to 17,1,1,8.0,66.0,8.3,17.0,0.0,,,,,,,
2015-01-03,kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,17,01/03,Away,CIN,L,16 to 24,1,1,5.0,76.0,15.2,20.0,0.0,,,,,,,
2014-09-07,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,1,09/07,Home,CIN,L,16 to 23,1,0,4.0,30.0,7.5,8.0,0.0,,,,,,,
2014-09-11,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,2,09/11,Home,PIT,W,26 to 6,1,0,,,,,,,,,,,,
2014-09-21,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,3,09/21,Away,CLE,W,23 to 21,1,0,,,,,,,,,,,,
2014-09-28,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,4,09/28,Home,CAR,W,38 to 10,1,0,1.0,22.0,22.0,22.0,0.0,,,,,,,
2014-10-05,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,5,10/05,Away,IND,L,13 to 20,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2014-10-12,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,6,10/12,Away,TB,W,48 to 17,1,0,2.0,20.0,10.0,17.0,1.0,,,,,,,
2014-10-19,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,7,10/19,Home,ATL,W,29 to 7,1,0,1.0,18.0,18.0,18.0,0.0,,,,,,,
2014-10-26,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,8,10/26,Away,CIN,L,24 to 27,1,0,2.0,15.0,7.5,8.0,0.0,,,,,,,
2014-11-02,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,9,11/02,Away,PIT,L,23 to 43,1,0,1.0,12.0,12.0,12.0,0.0,,,,,,,
2014-11-09,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,10,11/09,Home,TEN,W,21 to 7,1,0,1.0,13.0,13.0,13.0,0.0,,,,,,,
2014-11-24,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,12,11/24,Away,NO,W,34 to 27,1,0,,,,,,,,,,,,
2014-11-30,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,13,11/30,Home,SD,L,33 to 34,1,0,3.0,51.0,17.0,24.0,0.0,,,,,,,
2014-12-07,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,14,12/07,Away,MIA,W,28 to 13,1,0,6.0,65.0,10.8,13.0,1.0,,,,,,,
2014-12-14,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,15,12/14,Home,JAC,W,20 to 12,1,0,0.0,0.0,,,0.0,,,,,,,
2014-12-21,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,16,12/21,Away,HOU,L,13 to 25,1,0,0.0,0.0,,,0.0,,,,,,,
2014-12-28,kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,17,12/28,Home,CLE,W,20 to 10,1,0,2.0,13.0,6.5,11.0,1.0,,,,,,,
2012-12-23,kamaraiken/2530660,"Aiken, Kamar",WR,2012,Regular Season,16,12/23,Away,JAC,W,23 to 16,1,0,,,,,,,,,,,,
2012-12-30,kamaraiken/2530660,"Aiken, Kamar",WR,2012,Regular Season,17,12/30,Home,MIA,W,28 to 0,0,0,,,,,,,,,,,,
2011-11-27,kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,12,11/27,Away,NYJ,L,24 to 28,1,0,,,,,,,,,,,,
2011-12-04,kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,13,12/04,Home,TEN,L,17 to 23,0,0,,,,,,,,,,,,
2011-12-11,kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,14,12/11,Away,SD,L,10 to 37,0,0,,,,,,,,,,,,
2011-12-18,kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,15,12/18,Home,MIA,L,23 to 30,0,0,,,,,,,,,,,,
2011-12-24,kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,16,12/24,Home,DEN,W,40 to 14,1,0,,,,,,,,,,,,
2011-01-01,kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,17,01/01,Away,NE,L,21 to 49,0,0,,,,,,,,,,,,
2017-09-11,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,1,09/11,Away,DEN,L,21 to 24,1,1,5.0,35.0,7.0,9.0,1.0,,,,,,,
2017-09-17,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,2,09/17,Home,MIA,L,17 to 19,1,1,9.0,100.0,11.1,24.0,0.0,,,,,,,
2017-09-24,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,3,09/24,Home,KC,L,10 to 24,1,1,5.0,61.0,12.2,17.0,0.0,,,,,,,
2017-10-01,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,4,10/01,Home,PHI,L,24 to 26,1,1,5.0,138.0,27.6,50.0,0.0,,,,,,,
2017-10-08,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,5,10/08,Away,NYG,W,27 to 22,1,1,4.0,67.0,16.8,18.0,0.0,,,,,,,
2017-10-15,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,6,10/15,Away,OAK,W,17 to 16,1,1,5.0,45.0,9.0,28.0,0.0,,,,,,,
2017-10-22,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,7,10/22,Home,DEN,W,21 to 0,1,1,3.0,41.0,13.7,19.0,0.0,,,,,,,
2017-10-29,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,8,10/29,Away,NE,L,13 to 21,1,1,4.0,61.0,15.3,18.0,0.0,,,,,,,
2017-11-12,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,10,11/12,Away,JAX,L,17 to 20,1,1,4.0,48.0,12.0,19.0,0.0,1.0,6.0,6.0,6.0,0.0,,
2017-11-19,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,11,11/19,Home,BUF,W,54 to 24,1,1,12.0,159.0,13.3,29.0,2.0,1.0,3.0,3.0,3.0,0.0,,
2017-11-23,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,12,11/23,Away,DAL,W,28 to 6,1,1,11.0,172.0,15.6,42.0,1.0,,,,,,,
2017-12-03,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,13,12/03,Home,CLE,W,19 to 10,1,1,10.0,105.0,10.5,26.0,1.0,,,,,,1.0,0.0
2017-12-10,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,14,12/10,Home,WAS,W,30 to 13,1,0,6.0,111.0,18.5,51.0,0.0,,,,,,,
2017-12-16,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,15,12/16,Away,KC,L,13 to 30,1,1,5.0,54.0,10.8,15.0,0.0,,,,,,,
2017-12-24,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,16,12/24,Away,NYJ,W,14 to 7,1,1,5.0,63.0,12.6,20.0,0.0,,,,,,,
2017-12-31,keenanallen/2540154,"Allen, Keenan",WR,2017,Regular Season,17,12/31,Home,OAK,W,30 to 10,1,1,9.0,133.0,14.8,28.0,1.0,,,,,,,
2016-09-11,keenanallen/2540154,"Allen, Keenan",WR,2016,Regular Season,1,09/11,Away,KC,L,27 to 33,1,1,6.0,63.0,10.5,15.0,0.0,,,,,,,
2015-09-13,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,1,09/13,Home,DET,W,33 to 28,1,1,15.0,166.0,11.1,21.0,0.0,,,,,,,
2015-09-20,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,2,09/20,Away,CIN,L,19 to 24,1,1,2.0,16.0,8.0,13.0,0.0,,,,,,1.0,1.0
2015-09-27,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,3,09/27,Away,MIN,L,14 to 31,1,1,12.0,133.0,11.1,34.0,2.0,,,,,,,
2015-10-04,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,4,10/04,Home,CLE,W,30 to 27,1,1,4.0,72.0,18.0,31.0,1.0,,,,,,,
2015-10-12,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,5,10/12,Home,PIT,L,20 to 24,1,1,6.0,57.0,9.5,20.0,0.0,,,,,,,
2015-10-18,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,6,10/18,Away,GB,L,20 to 27,1,1,14.0,157.0,11.2,38.0,0.0,,,,,,,
2015-10-25,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,7,10/25,Home,OAK,L,29 to 37,1,1,9.0,89.0,9.9,18.0,0.0,,,,,,,
2015-11-01,keenanallen/2540154,"Allen, Keenan",WR,2015,Regular Season,8,11/01,Away,BAL,L,26 to 29,1,1,5.0,35.0,7.0,13.0,1.0,,,,,,,
2014-09-08,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,1,09/08,Away,ARI,L,17 to 18,1,1,5.0,37.0,7.4,12.0,0.0,,,,,,,
2014-09-14,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,2,09/14,Home,SEA,W,30 to 21,1,1,5.0,55.0,11.0,14.0,0.0,,,,,,,
2014-09-21,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,3,09/21,Away,BUF,W,22 to 10,1,1,2.0,17.0,8.5,11.0,0.0,,,,,,,
2014-09-28,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,4,09/28,Home,JAC,W,33 to 14,1,1,10.0,135.0,13.5,24.0,0.0,,,,,,,
2014-10-05,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,5,10/05,Home,NYJ,W,31 to 0,1,1,3.0,25.0,8.3,11.0,0.0,,,,,,,
2014-10-12,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,6,10/12,Away,OAK,W,31 to 28,1,1,3.0,27.0,9.0,19.0,0.0,,,,,,,
2014-10-19,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,7,10/19,Home,KC,L,20 to 23,1,1,6.0,58.0,9.7,18.0,0.0,,,,,,,
2014-10-23,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,8,10/23,Away,DEN,L,21 to 35,1,1,9.0,73.0,8.1,19.0,1.0,,,,,,,
2014-11-02,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,9,11/02,Away,MIA,L,0 to 37,1,1,4.0,47.0,11.8,17.0,0.0,,,,,,,
2014-11-16,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,11,11/16,Home,OAK,W,13 to 6,1,1,8.0,63.0,7.9,13.0,0.0,,,,,,,
2014-11-23,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,12,11/23,Home,STL,W,27 to 24,1,1,6.0,104.0,17.3,35.0,1.0,,,,,,2.0,2.0
2014-11-30,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,13,11/30,Away,BAL,W,34 to 33,1,1,11.0,121.0,11.0,23.0,2.0,,,,,,,
2014-12-07,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,14,12/07,Home,NE,L,14 to 23,1,1,2.0,3.0,1.5,3.0,0.0,,,,,,,
2014-12-14,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,15,12/14,Home,DEN,L,10 to 22,1,1,3.0,18.0,6.0,7.0,0.0,,,,,,,
2014-12-20,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,16,12/20,Away,SF,W,38 to 35,0,0,,,,,,,,,,,,
2014-12-28,keenanallen/2540154,"Allen, Keenan",WR,2014,Regular Season,17,12/28,Away,KC,L,7 to 19,0,0,,,,,,,,,,,,
2013-09-09,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,1,09/09,Home,HOU,L,28 to 31,0,0,,,,,,,,,,,,
2013-09-15,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,2,09/15,Away,PHI,W,33 to 30,1,0,2.0,34.0,17.0,18.0,0.0,,,,,,,
2013-09-22,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,3,09/22,Away,TEN,L,17 to 20,1,1,1.0,-4.0,-4.0,3.0,0.0,,,,,,,
2013-09-29,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,4,09/29,Home,DAL,W,30 to 21,1,1,5.0,80.0,16.0,31.0,0.0,,,,,,,
2013-10-06,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,5,10/06,Away,OAK,L,17 to 27,1,1,6.0,115.0,19.2,30.0,1.0,,,,,,,
2013-10-14,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,6,10/14,Home,IND,W,19 to 9,1,1,9.0,107.0,11.9,22.0,1.0,,,,,,,
2013-10-20,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,7,10/20,Away,JAC,W,24 to 6,1,1,3.0,67.0,22.3,36.0,0.0,,,,,,,
2013-11-03,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,9,11/03,Away,WAS,L,24 to 30,1,1,8.0,128.0,16.0,22.0,1.0,,,,,,,
2013-11-10,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,10,11/10,Home,DEN,L,20 to 28,1,1,4.0,41.0,10.3,18.0,0.0,,,,,,,
2013-11-17,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,11,11/17,Away,MIA,L,16 to 20,1,1,3.0,45.0,15.0,17.0,0.0,,,,,,,
2013-11-24,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,12,11/24,Away,KC,W,41 to 38,1,1,9.0,124.0,13.8,29.0,0.0,,,,,,,
2013-12-01,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,13,12/01,Home,CIN,L,10 to 17,1,1,8.0,106.0,13.3,22.0,0.0,,,,,,1.0,1.0
2013-12-08,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,14,12/08,Home,NYG,W,37 to 14,1,1,3.0,59.0,19.7,43.0,2.0,,,,,,,
2013-12-12,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,15,12/12,Away,DEN,W,27 to 20,1,1,2.0,29.0,14.5,19.0,2.0,,,,,,,
2013-12-22,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,16,12/22,Home,OAK,W,26 to 13,1,1,3.0,26.0,8.7,18.0,1.0,,,,,,1.0,1.0
2013-12-29,keenanallen/2540154,"Allen, Keenan",WR,2013,Regular Season,17,12/29,Home,KC,W,27 to 24,1,1,5.0,89.0,17.8,38.0,0.0,,,,,,,
2017-09-17,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,2,09/17,Away,ATL,L,23 to 34,1,0,3.0,24.0,8.0,13.0,0.0,,,,,,,
2017-09-24,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,3,09/24,Home,CIN,W,27 to 24,1,0,6.0,122.0,20.3,72.0,0.0,,,,,,,
2017-09-28,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,4,09/28,Home,CHI,W,35 to 14,1,0,,,,,,,,,,,,
2017-10-08,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,5,10/08,Away,DAL,W,35 to 31,1,0,0.0,0.0,,,0.0,,,,,,,
2017-10-15,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,6,10/15,Away,MIN,L,10 to 23,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2017-10-22,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,7,10/22,Home,NO,L,17 to 26,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2017-11-06,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,9,11/06,Home,DET,L,17 to 30,1,0,0.0,0.0,,,0.0,,,,,,,
2017-11-12,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,10,11/12,Away,CHI,W,23 to 16,1,0,,,,,,,,,,,,
2017-11-19,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,11,11/19,Home,BAL,L,0 to 23,1,0,,,,,,,,,,,1.0,0.0
2017-11-26,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,12,11/26,Away,PIT,L,28 to 31,1,0,,,,,,,,,,,,
2017-12-03,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,13,12/03,Home,TB,W,26 to 20,1,0,0.0,0.0,,,0.0,,,,,,,
2017-12-10,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,14,12/10,Away,CLE,W,27 to 21,1,0,4.0,29.0,7.3,9.0,0.0,,,,,,,
2017-12-17,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,15,12/17,Away,CAR,L,24 to 31,1,0,5.0,33.0,6.6,10.0,0.0,,,,,,1.0,1.0
2017-12-23,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,16,12/23,Home,MIN,L,0 to 16,1,1,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-12-31,geronimoallison/2556460,"Allison, Geronimo",WR,2017,Regular Season,17,12/31,Away,DET,L,11 to 35,1,1,2.0,15.0,7.5,9.0,0.0,,,,,,,
2016-10-30,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,8,10/30,Away,ATL,L,32 to 33,1,0,2.0,21.0,10.5,17.0,1.0,,,,,,,
2016-11-06,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,9,11/06,Home,IND,L,26 to 31,1,0,0.0,0.0,,,0.0,,,,,,,
2016-11-13,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,10,11/13,Away,TEN,L,25 to 47,1,0,1.0,17.0,17.0,17.0,0.0,,,,,,,
2016-11-20,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,11,11/20,Away,WAS,L,24 to 42,1,0,0.0,0.0,,,0.0,,,,,,,
2016-11-28,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,12,11/28,Away,PHI,W,27 to 13,1,0,,,,,,,,,,,,
2016-12-04,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,13,12/04,Home,HOU,W,21 to 13,1,0,,,,,,,,,,,,
2016-12-11,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,14,12/11,Home,SEA,W,38 to 10,1,0,,,,,,,,,,,,
2016-12-18,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,15,12/18,Away,CHI,W,30 to 27,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2016-12-24,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,16,12/24,Home,MIN,W,38 to 25,1,1,4.0,66.0,16.5,32.0,0.0,,,,,,,
2016-01-01,geronimoallison/2556460,"Allison, Geronimo",WR,2016,Regular Season,17,01/01,Away,DET,W,31 to 24,1,1,4.0,91.0,22.8,39.0,1.0,,,,,,,
2017-09-07,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,1,09/07,Home,KC,L,27 to 42,1,0,6.0,100.0,16.7,27.0,0.0,,,,,,1.0,0.0
2017-09-17,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,2,09/17,Away,NO,W,36 to 20,0,0,,,,,,,,,,,,
2017-09-24,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,3,09/24,Home,HOU,W,36 to 33,1,0,3.0,48.0,16.0,27.0,0.0,,,,,,,
2017-10-01,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,4,10/01,Home,CAR,L,30 to 33,1,1,6.0,42.0,7.0,16.0,1.0,,,,,,,
2017-10-05,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,5,10/05,Away,TB,W,19 to 14,1,0,8.0,77.0,9.6,14.0,0.0,,,,,,,
2017-10-15,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,6,10/15,Away,NYJ,W,24 to 17,1,1,3.0,40.0,13.3,17.0,0.0,,,,,,,
2017-10-22,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,7,10/22,Home,ATL,W,23 to 7,1,0,3.0,17.0,5.7,7.0,0.0,,,,,,,
2017-10-29,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,8,10/29,Home,LAC,W,21 to 13,1,0,2.0,14.0,7.0,9.0,0.0,,,,,,,
2017-11-12,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,10,11/12,Away,DEN,W,41 to 16,1,0,4.0,36.0,9.0,16.0,0.0,,,,,,,
2017-11-19,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,11,11/19,Away,OAK,W,33 to 8,1,0,8.0,66.0,8.3,18.0,1.0,,,,,,,
2017-11-26,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,12,11/26,Home,MIA,W,35 to 17,1,1,1.0,15.0,15.0,15.0,0.0,,,,,,1.0,0.0
2017-12-03,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,13,12/03,Away,BUF,W,23 to 3,1,1,2.0,34.0,17.0,27.0,0.0,,,,,,,
2017-12-11,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,14,12/11,Away,MIA,L,20 to 27,1,1,6.0,76.0,12.7,26.0,0.0,,,,,,,
2017-12-17,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,15,12/17,Away,PIT,W,27 to 24,1,1,2.0,23.0,11.5,12.0,0.0,,,,,,,
2017-12-24,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,16,12/24,Home,BUF,W,37 to 16,1,1,3.0,28.0,9.3,13.0,0.0,,,,,,,
2017-12-31,dannyamendola/2649,"Amendola, Danny",WR,2017,Regular Season,17,12/31,Home,NYJ,W,26 to 6,1,1,4.0,43.0,10.8,16.0,0.0,,,,,,,
2016-09-11,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,1,09/11,Away,ARI,W,23 to 21,1,0,3.0,48.0,16.0,32.0,0.0,,,,,,,
2016-09-18,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,2,09/18,Home,MIA,W,31 to 24,1,0,4.0,48.0,12.0,13.0,2.0,,,,,,1.0,1.0
2016-09-22,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,3,09/22,Home,HOU,W,27 to 0,1,0,2.0,23.0,11.5,16.0,0.0,,,,,,,
2016-10-02,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,4,10/02,Home,BUF,L,0 to 16,1,1,0.0,0.0,,,0.0,,,,,,1.0,0.0
2016-10-09,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,5,10/09,Away,CLE,W,33 to 13,1,0,2.0,11.0,5.5,7.0,0.0,,,,,,,
2016-10-16,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,6,10/16,Home,CIN,W,35 to 17,1,0,2.0,30.0,15.0,17.0,0.0,,,,,,,
2016-10-23,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,7,10/23,Away,PIT,W,27 to 16,1,0,,,,,,,,,,,,
2016-10-30,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,8,10/30,Away,BUF,W,41 to 25,1,0,3.0,29.0,9.7,15.0,1.0,,,,,,,
2016-11-13,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,10,11/13,Home,SEA,L,24 to 31,1,1,1.0,14.0,14.0,14.0,0.0,,,,,,,
2016-11-20,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,11,11/20,Away,SF,W,30 to 17,1,0,2.0,2.0,1.0,5.0,1.0,,,,,,1.0,0.0
2016-11-27,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,12,11/27,Away,NYJ,W,22 to 17,1,1,1.0,8.0,8.0,8.0,0.0,,,,,,,
2016-12-04,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,13,12/04,Home,LA,W,26 to 10,1,1,3.0,30.0,10.0,17.0,0.0,,,,,,,
2016-12-12,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,14,12/12,Home,BAL,W,30 to 23,0,0,,,,,,,,,,,,
2016-12-18,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,15,12/18,Away,DEN,W,16 to 3,0,0,,,,,,,,,,,,
2016-12-24,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,16,12/24,Home,NYJ,W,41 to 3,0,0,,,,,,,,,,,,
2016-01-01,dannyamendola/2649,"Amendola, Danny",WR,2016,Regular Season,17,01/01,Away,MIA,W,35 to 14,0,0,,,,,,,,,,,,
